gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000132793,-1.2116309012809048,-2.050963489697716,-4.093718936225992,7.02919482452032e-5,1.8123052327533457e-4,1.4760368646200748
ENSG00000239305,-0.4173778553796459,3.5560718296033804,-4.0930002632328,7.048745643875586e-5,1.8170992774127698e-4,0.8051722862191149
ENSG00000189283,-0.7451702213693441,3.1048923117231504,-4.092766806970313,7.055107777071292e-5,1.8184925650385685e-4,0.9079321508531724
ENSG00000276291,-0.5645078523145901,1.998750027422867,-4.091833832536001,7.080587966704518e-5,1.824683462946041e-4,1.0797977114421853
ENSG00000156273,0.45898614346077515,5.490011297179518,4.091817032349572,7.081047596807028e-5,1.824683462946041e-4,0.5619475435632735
ENSG00000054277,-0.33306079053948334,3.030212911940773,-4.091070348066542,7.101504680155261e-5,1.8297067267345228e-4,0.8869319189751694
ENSG00000108622,0.2827664807738488,6.907387324045886,4.090511046250549,7.116864990701616e-5,1.8334156196037773e-4,0.534386623995319
ENSG00000196275,-0.47860106538245706,1.4051264693493035,-4.089886651516444,7.13405048275534e-5,1.8375936380452256e-4,1.1651388805999003
ENSG00000101255,-0.4196402624105331,3.860448218755463,-4.089546003455738,7.143443003844018e-5,1.8397634768137395e-4,0.7409972868623598
ENSG00000064102,-0.6080757184528558,2.567988136420128,-4.089348858497208,7.14888418244375e-5,1.8409152136840645e-4,0.9837944519486452
ENSG00000093010,0.2369018978126709,5.837202010926588,4.089098499324573,7.155799776571749e-5,1.8423530341506324e-4,0.5391275134559219
ENSG00000206028,-0.9081972941157661,-2.320456619497397,-4.089076504159487,7.156407647658927e-5,1.8423530341506324e-4,1.460660888521299
ENSG00000279942,-1.510711025688837,-0.06977938611566604,-4.0886439544404904,7.168371874386974e-5,1.845183024557612e-4,1.3712227157253247
ENSG00000174442,-0.7348580515475278,0.7736643112517438,-4.088436928324824,7.174104931418621e-5,1.846408523948039e-4,1.28106104665632
ENSG00000258388,0.46695153849853466,0.24769919994597034,4.088397243557783,7.175204399590745e-5,1.8464413001737786e-4,1.2924590501598443
ENSG00000272501,0.3618771689643552,5.1087887661968026,4.0880157337835135,7.18578236281406e-5,1.848912898933761e-4,0.5676157112851108
ENSG00000101464,-0.27898838489478095,3.3051336175013835,-4.087629405068971,7.196509124801455e-5,1.8514221091220213e-4,0.8238809000231759
ENSG00000101216,-0.17873740753349487,5.593743735030753,-4.087392941609636,7.203082292061228e-5,1.8528622028089243e-4,0.5470594954385337
ENSG00000187510,-1.3641956411107272,-3.515490919488097,-4.085819372961728,7.246970416049966e-5,1.8638992021997704e-4,1.4149678577855873
ENSG00000160767,0.2268879546748579,4.376682490462378,4.08560464687343,7.252979081409675e-5,1.865192048094982e-4,0.6383576618865856
ENSG00000176868,-0.4251828137836213,0.9563221211836238,-4.085294074303919,7.261678235750088e-5,1.8671763423559927e-4,1.2154784780507173
ENSG00000140829,-0.1313437469637586,6.3425854032315865,-4.0845533135098675,7.282467255342511e-5,1.8722683141306936e-4,0.5134074546823468
ENSG00000179855,0.4983675308229505,2.467232708873749,4.083798106826364,7.303720232038089e-5,1.8774781714349907e-4,0.9035045278588774
ENSG00000146066,0.28863726618937413,6.686021552206608,4.083540108884138,7.310994366159802e-5,1.879093734652764e-4,0.5068893741535527
ENSG00000107798,0.4707601086007278,5.206323585319578,4.083426772129067,7.314192032306522e-5,1.8796612564149652e-4,0.549578053654252
ENSG00000166444,-1.03814858312298,-0.8788572455468184,-4.083329945989947,7.316924928987911e-5,1.880109200503198e-4,1.4022580843400227
ENSG00000127954,0.4677585365880761,6.95214747431759,4.0831084983700725,7.323178908072301e-5,1.8814616553486445e-4,0.5089284595309342
ENSG00000269981,0.7634226909401205,5.7057093073614995,4.082587787497152,7.337904617415157e-5,1.8849899959857112e-4,0.5095464479254108
ENSG00000072803,-0.353997721101011,3.869850693225893,-4.0824895357565305,7.340686349078768e-5,1.8851099428955815e-4,0.7185036329657315
ENSG00000172113,0.2269919374997258,3.475781525973352,4.08246555676129,7.341365402277627e-5,1.8851099428955815e-4,0.746190637291595
ENSG00000231686,-0.45957328788077845,0.7190844768008263,-4.082432227492009,7.342309342477693e-5,1.8851099428955815e-4,1.2276389651857844
ENSG00000224769,-1.498748496775605,-2.094800963271725,-4.082431093752465,7.342341453902028e-5,1.8851099428955815e-4,1.438062779732018
