gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000183763,-0.854367371422871,0.6036151835431179,-6.5602645432441316,8.908019498999769e-10,5.8688491975026576e-9,11.983411745016603
ENSG00000249353,-0.8145051331458015,2.6121476268561317,-6.560132814062838,8.914085573018178e-10,5.870809340288047e-9,11.904033186453104
ENSG00000112877,-0.9496659628377274,0.8970077644986955,-6.559328054621289,8.951232888987588e-10,5.89323110895772e-9,11.984461588232264
ENSG00000049860,0.3592140077500776,6.089394844220655,6.559168486138171,8.958616593035785e-10,5.896048633684051e-9,11.559142554537134
ENSG00000083544,-0.3851339209153557,3.131246809921524,-6.556428093518628,9.086363131512244e-10,5.978052695529739e-9,11.80216864119626
ENSG00000144554,-0.5318847814661081,3.539744579681643,-6.553750121391161,9.212933165896446e-10,6.059226196434803e-9,11.753721483777131
ENSG00000213988,-1.1430637066561575,-0.33496813165530215,-6.552496611836063,9.272773546199008e-10,6.0964714688994104e-9,11.858691111588778
ENSG00000165792,-0.4040348222773016,5.461433552134958,-6.5521929652285555,9.287326627904789e-10,6.103926711779362e-9,11.556502727342782
ENSG00000156304,-0.36536272697141037,4.946201462222671,-6.55201922980837,9.29566348423639e-10,6.107292709082878e-9,11.590932369282257
ENSG00000213445,0.4253517548926915,9.121170321474255,6.549576593336236,9.413659155096915e-10,6.182677800550166e-9,11.55145163696403
ENSG00000178761,-0.2849705286165962,5.607986556576612,-6.549389624400812,9.422751561021032e-10,6.186510305911976e-9,11.532678266683108
ENSG00000125246,-0.8477128516234884,1.7689694886739087,-6.549244731275453,9.42980374626911e-10,6.189001118059277e-9,11.917460953432112
ENSG00000067533,-1.0815809456462606,1.5882517977754746,-6.547616003709984,9.509435202520663e-10,6.239109230973315e-9,11.920820719296135
ENSG00000115484,-0.3106947744621218,6.079217217440118,-6.547253741136825,9.52723673991101e-10,6.248630339705446e-9,11.503859069641905
ENSG00000108963,-0.6324345214160996,3.6137858973396533,-6.546969824357681,9.541211318732265e-10,6.255635753814313e-9,11.716388273575888
ENSG00000025770,-0.40122893257780934,5.5355788409910955,-6.5464057083429825,9.569037445219228e-10,6.271714880417323e-9,11.52181087348617
ENSG00000128309,0.6277155702812713,5.473607758871791,6.5459266726251,9.592729578641918e-10,6.285074357251625e-9,11.50636048524385
ENSG00000117748,-0.3377646605785296,5.713251725639658,-6.545679211306718,9.604991140240894e-10,6.290937990266743e-9,11.510562518003418
ENSG00000116127,-0.615211881752491,2.7656722817505663,-6.5448065170242655,9.648355990230044e-10,6.317162139897603e-9,11.800686561219498
ENSG00000198393,-0.5375149888155795,3.0382706192038484,-6.544257070493635,9.675757296052809e-10,6.332919851179429e-9,11.766946507687564
ENSG00000174744,0.5431293828029684,6.668380120109715,6.543609509329083,9.708150084131142e-10,6.351932576575505e-9,11.478160720046905
ENSG00000247828,-0.6441546068510324,2.3917123817257027,-6.543096949181658,9.733865477016572e-10,6.36656476826628e-9,11.830970244259735
ENSG00000154025,-1.0356631584431062,0.3696513638466755,-6.542887482986523,9.74439380278542e-10,6.369153632207494e-9,11.884571159961585
ENSG00000237945,-0.7253507030057014,3.414475621818881,-6.542884772924111,9.744530091184046e-10,6.369153632207494e-9,11.721610636190801
ENSG00000198231,-0.2830855945477184,5.967414575072624,-6.541431727434999,9.817874480623557e-10,6.414885032162499e-9,11.479169417511688
ENSG00000144736,-0.6604351607139856,2.3350112233111493,-6.541179036525966,9.830684781552065e-10,6.42104631158184e-9,11.827073554061922
ENSG00000271984,0.8691871753609766,-0.2835112718195897,6.540786519835684,9.850616286706921e-10,6.431853068054702e-9,11.859522244891462
ENSG00000119280,0.6931881620931519,2.9800627963409205,6.539337633263248,9.924534213611494e-10,6.477890132417069e-9,11.700763174118597
ENSG00000176401,-0.7037609465678614,0.5008025759209731,-6.538078106732322,9.989235321785755e-10,6.517881679903766e-9,11.872069525737864
ENSG00000204228,-0.653926025763035,3.0816028035507936,-6.536921920731968,1.0048993575925993e-9,6.5546217026489805e-9,11.721425738675478
ENSG00000233547,1.360454282905168,-0.5159817734204105,6.534660334672309,1.0166905125079917e-9,6.629254924331203e-9,11.816348329902713
ENSG00000101557,-0.6400737956262632,3.5258317882689534,-6.533697618989728,1.0217510502797252e-9,6.65996549382742e-9,11.651532026542025
ENSG00000082438,-1.2665922869791304,0.8010220198586052,-6.533129341096793,1.0247498541490453e-9,6.676193130594105e-9,11.851827850387792
ENSG00000116791,-1.4261914322511575,1.5014386993706184,-6.5330926780356275,1.0249436226604407e-9,6.676193130594105e-9,11.855289784460851
ENSG00000151445,0.2500934215454418,4.518848649603317,6.530596966594624,1.0382189443892242e-9,6.758203225037125e-9,11.502931640379767
ENSG00000115042,-0.40800253351306903,3.6767950605034923,-6.530591986300702,1.03824560443605e-9,6.758203225037125e-9,11.607099500917915
ENSG00000179583,0.5526155747887627,6.684978126828101,6.530280082346806,1.0399166040195872e-9,6.766761211630024e-9,11.410677882724805
ENSG00000156639,0.4044315493113233,6.648985728578819,6.529646930007283,1.0433168165768803e-9,6.786561511664817e-9,11.406947614940519
ENSG00000130559,-0.530606295246209,3.545001789296722,-6.529427362935658,1.0444985112571266e-9,6.7919221919951595e-9,11.625625741721652
ENSG00000280789,-0.6319020088859202,1.6315449973021017,-6.529039871235805,1.0465871819245954e-9,6.80317485745235e-9,11.817735067679498
ENSG00000272953,0.9668076877220841,0.16662093972732117,6.528663315905757,1.0486208445282936e-9,6.814062374604998e-9,11.825823717906076
